"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.recipe_name","Input.method","Input.image_id","Input.previous_text","Input.previous_image_url","Input.text","Input.image_url","Answer.generation_error.on","Answer.image_id","Answer.method","Answer.not_apply.not_apply","Answer.not_coherent.not_coherent","Answer.somewhat_coherent.somewhat_coherent","Answer.very_coherent.very_coherent","Approve","Reject"
"388FBO7J07ZQDHS7649HSAI6DKVNYZ","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:23:24 PDT 2023","3","BatchId:5122806;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:23:24 PDT 2023","","","3RU7GD8VP5ZV70Q5DFZL3WVQWGEPSJ","A1XC5OV00MECKQ","Submitted","Wed Aug 23 07:30:36 PDT 2023","Wed Aug 23 07:32:34 PDT 2023","Fri Aug 25 07:32:34 PDT 2023","","","","118","100% (16/16)","100% (16/16)","0% (0/0)","Easy Vegetable Soup","segmented/vicuna","1073_2","In a saucepan, heat Garlic Infused Olive Oil. Add Potato, Carrot, Parsnip, Turnip, Celery, Onion, and Canned Diced Tomatoes. Stir together. Add Vegetable Soup Powder Mix.","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/1073_1.png","Add Chicken Stock and Water. Let soup come to a boil and then turn down to a lower heat. Allow to simmer for 30-40 minutes.","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/1073_2.png","false","1073_2","segmented/vicuna","false","true","false","false"
"388FBO7J07ZQDHS7649HSAI6DKVNYZ","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:23:24 PDT 2023","3","BatchId:5122806;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:23:24 PDT 2023","","","3TXMY6UCAVU00V2OG6OAOWHIF9ECQ3","A1L8RL58MYU4NC","Submitted","Wed Aug 23 07:29:56 PDT 2023","Wed Aug 23 07:35:27 PDT 2023","Fri Aug 25 07:35:27 PDT 2023","","","","331","100% (100/100)","100% (100/100)","0% (0/0)","Easy Vegetable Soup","segmented/vicuna","1073_2","In a saucepan, heat Garlic Infused Olive Oil. Add Potato, Carrot, Parsnip, Turnip, Celery, Onion, and Canned Diced Tomatoes. Stir together. Add Vegetable Soup Powder Mix.","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/1073_1.png","Add Chicken Stock and Water. Let soup come to a boil and then turn down to a lower heat. Allow to simmer for 30-40 minutes.","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/1073_2.png","false","1073_2","segmented/vicuna","true","false","false","false"
"3LCXHSGDM9CPNP3LEZE9K10WI7YESN","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:23:24 PDT 2023","3","BatchId:5122806;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:23:24 PDT 2023","","","3PS7W85Z8G8BUDNDLQ8ERBRXTV99TW","A16DOX0X2E9XBI","Submitted","Wed Aug 23 07:26:47 PDT 2023","Wed Aug 23 07:26:59 PDT 2023","Fri Aug 25 07:26:59 PDT 2023","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","Easy Vegetable Soup","segmented/vicuna","1073_3","Add Chicken Stock and Water. Let soup come to a boil and then turn down to a lower heat. Allow to simmer for 30-40 minutes.","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/1073_2.png","Serve and enjoy!","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/1073_3.png","false","1073_3","segmented/vicuna","false","false","false","true"
"3LCXHSGDM9CPNP3LEZE9K10WI7YESN","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:23:24 PDT 2023","3","BatchId:5122806;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:23:24 PDT 2023","","","39LNWE0K4B2J5RV5PP4190C2VZ4UIS","A1XC5OV00MECKQ","Submitted","Wed Aug 23 07:30:34 PDT 2023","Wed Aug 23 07:32:04 PDT 2023","Fri Aug 25 07:32:04 PDT 2023","","","","90","100% (16/16)","100% (16/16)","0% (0/0)","Easy Vegetable Soup","segmented/vicuna","1073_3","Add Chicken Stock and Water. Let soup come to a boil and then turn down to a lower heat. Allow to simmer for 30-40 minutes.","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/1073_2.png","Serve and enjoy!","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/1073_3.png","false","1073_3","segmented/vicuna","false","false","true","false"
"3LCXHSGDM9CPNP3LEZE9K10WI7YESN","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:23:24 PDT 2023","3","BatchId:5122806;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:23:24 PDT 2023","","","3B2X28YI3DLOG8RYNXEH77U9XN3B6Z","ASWZO1WY1UHEP","Submitted","Wed Aug 23 07:31:11 PDT 2023","Wed Aug 23 07:39:45 PDT 2023","Fri Aug 25 07:39:45 PDT 2023","","","","514","100% (14/14)","100% (14/14)","0% (0/0)","Easy Vegetable Soup","segmented/vicuna","1073_3","Add Chicken Stock and Water. Let soup come to a boil and then turn down to a lower heat. Allow to simmer for 30-40 minutes.","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/1073_2.png","Serve and enjoy!","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/1073_3.png","false","1073_3","segmented/vicuna","false","false","true","false"
"3QREJ3J44J355C05QCSB6AZ6AAMLK0","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:23:24 PDT 2023","3","BatchId:5122806;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:23:24 PDT 2023","","","3KOPY89HMP8V182SSNT0YS12V183J4","AMWIBULQ4S8K3","Submitted","Wed Aug 23 07:24:12 PDT 2023","Wed Aug 23 07:25:17 PDT 2023","Fri Aug 25 07:25:17 PDT 2023","","","","65","100% (1/1)","100% (1/1)","0% (0/0)","Easy Vegetable Soup","segmented/vicuna","1073_4","Serve and enjoy!","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/1073_3.png","Well done!","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/1073_4.png","false","1073_4","segmented/vicuna","false","false","false","true"
"3QREJ3J44J355C05QCSB6AZ6AAMLK0","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:23:24 PDT 2023","3","BatchId:5122806;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:23:24 PDT 2023","","","3YDTZAI2WEM9ON5S2CSD4XXMFK441M","A2TBXASXZIRNNW","Submitted","Wed Aug 23 07:25:24 PDT 2023","Wed Aug 23 07:26:51 PDT 2023","Fri Aug 25 07:26:51 PDT 2023","","","","87","0% (0/0)","0% (0/0)","0% (0/0)","Easy Vegetable Soup","segmented/vicuna","1073_4","Serve and enjoy!","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/1073_3.png","Well done!","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/1073_4.png","false","1073_4","segmented/vicuna","false","false","false","true"
"3QREJ3J44J355C05QCSB6AZ6AAMLK0","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:23:24 PDT 2023","3","BatchId:5122806;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:23:24 PDT 2023","","","32Z9ZLUT12QOWR0ONLA7AIJYD00HO8","A2ZBYVQLDUZOV7","Submitted","Wed Aug 23 07:28:18 PDT 2023","Wed Aug 23 07:28:29 PDT 2023","Fri Aug 25 07:28:29 PDT 2023","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","Easy Vegetable Soup","segmented/vicuna","1073_4","Serve and enjoy!","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/1073_3.png","Well done!","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/1073_4.png","false","1073_4","segmented/vicuna","false","false","false","true"
"39WICJI5B9YJE392K7RLX3T2EX83ZQ","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:23:25 PDT 2023","3","BatchId:5122806;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:23:25 PDT 2023","","","31QNSG6A58ZOIA7W3VZZMJ44KS187V","A16DOX0X2E9XBI","Submitted","Wed Aug 23 07:28:57 PDT 2023","Wed Aug 23 07:29:12 PDT 2023","Fri Aug 25 07:29:12 PDT 2023","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","Drinkable Slime","segmented/vicuna","361_2","To a heatproof container, add the pack of Lime Gelatin, followed by the Water. Give the mixture a stir with a spoon until the crystals have completely dissolved.","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/361_1.png","In a jug, pour the Sprite and the jello mixture. Stir again with a spoon. Cool in the fridge for 2-3 hours.","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/361_2.png","false","361_2","segmented/vicuna","false","false","false","true"
"39WICJI5B9YJE392K7RLX3T2EX83ZQ","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:23:25 PDT 2023","3","BatchId:5122806;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:23:25 PDT 2023","","","3WMINLGALS98DFV7RAROYW2DBRRACT","A37WXDYYT7RCZ0","Submitted","Wed Aug 23 07:28:40 PDT 2023","Wed Aug 23 07:30:25 PDT 2023","Fri Aug 25 07:30:25 PDT 2023","","","","105","100% (5/5)","100% (5/5)","0% (0/0)","Drinkable Slime","segmented/vicuna","361_2","To a heatproof container, add the pack of Lime Gelatin, followed by the Water. Give the mixture a stir with a spoon until the crystals have completely dissolved.","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/361_1.png","In a jug, pour the Sprite and the jello mixture. Stir again with a spoon. Cool in the fridge for 2-3 hours.","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/361_2.png","false","361_2","segmented/vicuna","false","false","true","false"
"39WICJI5B9YJE392K7RLX3T2EX83ZQ","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:23:25 PDT 2023","3","BatchId:5122806;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:23:25 PDT 2023","","","3XIQGXAUMTEEXB84B3BR2ILXB1AX7S","A1NF6PELRKACS9","Submitted","Wed Aug 23 07:30:45 PDT 2023","Wed Aug 23 07:34:00 PDT 2023","Fri Aug 25 07:34:00 PDT 2023","","","","195","100% (18/18)","100% (18/18)","0% (0/0)","Drinkable Slime","segmented/vicuna","361_2","To a heatproof container, add the pack of Lime Gelatin, followed by the Water. Give the mixture a stir with a spoon until the crystals have completely dissolved.","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/361_1.png","In a jug, pour the Sprite and the jello mixture. Stir again with a spoon. Cool in the fridge for 2-3 hours.","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/361_2.png","false","361_2","segmented/vicuna","false","false","true","false"
"3WRKFXQBPRDYZGHG9OWPN2MPRL1IYE","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:23:25 PDT 2023","3","BatchId:5122806;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:23:25 PDT 2023","","","34YB12FSQFUMWSK1QZDCXEIS308GMT","AMWIBULQ4S8K3","Submitted","Wed Aug 23 07:25:53 PDT 2023","Wed Aug 23 07:26:05 PDT 2023","Fri Aug 25 07:26:05 PDT 2023","","","","12","100% (1/1)","100% (1/1)","0% (0/0)","Drinkable Slime","segmented/vicuna","361_3","In a jug, pour the Sprite and the jello mixture. Stir again with a spoon. Cool in the fridge for 2-3 hours.","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/361_2.png","Serve and enjoy!","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/361_3.png","false","361_3","segmented/vicuna","false","false","true","false"
"3WRKFXQBPRDYZGHG9OWPN2MPRL1IYE","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:23:25 PDT 2023","3","BatchId:5122806;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:23:25 PDT 2023","","","3VHHR074HKNJXHRFXK83ROQA4SZ7LF","A2TBXASXZIRNNW","Submitted","Wed Aug 23 07:28:14 PDT 2023","Wed Aug 23 07:29:38 PDT 2023","Fri Aug 25 07:29:38 PDT 2023","","","","84","0% (0/0)","0% (0/0)","0% (0/0)","Drinkable Slime","segmented/vicuna","361_3","In a jug, pour the Sprite and the jello mixture. Stir again with a spoon. Cool in the fridge for 2-3 hours.","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/361_2.png","Serve and enjoy!","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/361_3.png","false","361_3","segmented/vicuna","false","false","false","true"
"3WRKFXQBPRDYZGHG9OWPN2MPRL1IYE","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:23:25 PDT 2023","3","BatchId:5122806;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:23:25 PDT 2023","","","3CPLWGV3M55DZ0ITOUM2ICL54DON9A","A1L8RL58MYU4NC","Submitted","Wed Aug 23 07:30:28 PDT 2023","Wed Aug 23 07:36:34 PDT 2023","Fri Aug 25 07:36:34 PDT 2023","","","","366","100% (100/100)","100% (100/100)","0% (0/0)","Drinkable Slime","segmented/vicuna","361_3","In a jug, pour the Sprite and the jello mixture. Stir again with a spoon. Cool in the fridge for 2-3 hours.","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/361_2.png","Serve and enjoy!","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/361_3.png","false","361_3","segmented/vicuna","false","false","true","false"
"337F8MIINFJ7UEMGGRJC19IMAQL40K","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:23:25 PDT 2023","3","BatchId:5122806;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:23:25 PDT 2023","","","3NXNZ5RS1R3OWFQ68N5DMFZF4YI97K","AMWIBULQ4S8K3","Submitted","Wed Aug 23 07:25:17 PDT 2023","Wed Aug 23 07:25:35 PDT 2023","Fri Aug 25 07:25:35 PDT 2023","","","","18","100% (1/1)","100% (1/1)","0% (0/0)","Drinkable Slime","segmented/vicuna","361_4","Serve and enjoy!","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/361_3.png","Well done!","https://coherence-annotation-images.s3.amazonaws.com/segmented/vicuna/361_4.png","false","361_4","segmented/vicuna","false","false","false","true"
